token_id,count,tokens,prob
19024,16424353,secret,3.5647264460989563e-06
19025,31547164,▁Olympic,6.8469674154117934e-06
19026,3478394,▁footballer,7.54947429694913e-07
19027,3363091,▁Rudolf,7.299221727843639e-07
19028,382787,▁conhe,8.307973788208774e-08
19029,44435,zysk,9.644131469434876e-09
19030,36300951,▁evaluated,7.878724967019545e-06
19031,230722,»),5.007569035424673e-08
19032,50352989,shop,1.0928566350737217e-05
19033,4197794,repository,9.110853430315047e-07
19034,566191,▁zach,1.2288557310252735e-07
19035,143434837,▁losing,3.1130964899852864e-05
19036,25576441,etter,5.551087195324506e-06
19037,539148,▁Wirtschaft,1.170161852927394e-07
19038,142869,так,3.1008156158584254e-08
19039,54543006,▁unnecessary,1.1837963780852376e-05
19040,45827695,▁Phot,9.946400709376919e-06
19041,947566,anska,2.056588518052555e-07
19042,37358490,▁Native,8.10825225744499e-06
19043,1949088,CCE,4.2302826414983425e-07
19044,40949380,▁fifty,8.887615715356074e-06
19045,292461,▁erw,6.347546604438829e-08
19046,26610296,rh,5.775474132206077e-06
19047,2899333,issent,6.292685636473733e-07
19048,2535486,}{(,5.502995459190178e-07
19049,125924,▁lanç,2.733042896719067e-08
19050,2681000,▁Xcode,5.818817704412041e-07
19051,56954,город,1.236124369776514e-08
19052,7083976,cir,1.537499625752704e-06
19053,132966,▁película,2.885881816056887e-08
19054,29274143,▁Oscar,6.353633031327483e-06
19055,34550931,▁shore,7.498902238221515e-06
19056,34127652,▁supplied,7.407034153957964e-06
19057,7311690,examples,1.5869224625577201e-06
19058,4166996,Mess,9.044009734805728e-07
19059,5527510,VICE,1.1996856788256099e-06
19060,21390339,▁exclude,4.6425394732031096e-06
19061,17424134,▁hen,3.7817179934072285e-06
19062,12710,▁губер,2.7585666923937725e-09
19063,3072010,▁Fragment,6.667462206688115e-07
19064,217887,▁Bitte,4.728999377699465e-08
19065,51683211,▁Besides,1.1217276508305228e-05
19066,70497742,▁hes,1.5300764985851262e-05
19067,185104,▁ihrem,4.0174801654512735e-08
19068,19869867,▁Serge,4.312537630880737e-06
19069,1545507,▁artific,3.354354156617956e-07
19070,2285469,"=""${",4.960360865380412e-07
19071,327479,лово,7.107574050813692e-08
19072,1190019,uteur,2.5828062759368566e-07
19073,4269399,taire,9.266264262737436e-07
19074,228853,пас,4.967004431584517e-08
19075,41758932,▁easiest,9.063320135730643e-06
19076,142623,▁famiglia,3.095476454518309e-08
19077,12650489,Normal,2.7456504797713458e-06
19078,188782,▁dalle,4.0973071386583883e-08
19079,117127684,▁nations,2.542128464513163e-05
19080,4936865,rp,1.0714926320884802e-06
19081,1805227,thead,3.9180480522501437e-07
19082,41615,▁області,9.032081267031223e-09
19083,89375798,▁Democratic,1.9398040870882294e-05
19084,97317,▁челове,2.112159203805545e-08
19085,89243,мож,1.9369218515286974e-08
19086,28103,▁гер,6.0994492333864825e-09
19087,35338172,▁smallest,7.669764299707493e-06
19088,16920747,▁Publishing,3.6724633426138357e-06
19089,22140583,▁Ts,4.8053717398882604e-06
19090,59213911,▁laughed,1.285173269952551e-05
19091,2658658,lle,5.770326833411678e-07
19092,337584,▁Amt,7.326892040008334e-08
19093,3923731,▁IIS,8.51602961960103e-07
19094,7518680,FORM,1.6318473814923062e-06
19095,29913485,Mag,6.4923952300881775e-06
19096,92753,дон,2.0131025682108543e-08
19097,294671,▁storia,6.395512240868335e-08
19098,84376853,▁organized,1.831307445277778e-05
19099,146806,ční,3.186263901208184e-08
19100,85734643,▁ox,1.8607767943671985e-05
19101,1020736,lingen,2.2153960120592053e-07
19102,387771,▁luego,8.416146065115859e-08
19103,26693,cció,5.793424132184656e-09
19104,92594786,▁rely,2.0096687061284753e-05
19105,160751,▁tussen,3.4889248966875796e-08
19106,608579,erten,1.320854255775224e-07
19107,22246998,▁honour,4.828467953465844e-06
19108,6826146,▁Claude,1.481540440048543e-06
19109,106575989,▁Korea,2.313115448185091e-05
19110,3837202,▁Metropol,8.328227875048599e-07
19111,32807524,Super,7.120514788852031e-06
19112,17772321,rien,3.857288179160534e-06
19113,145312,érature,3.1538382628255226e-08
19114,1153328,attro,2.5031724675099333e-07
19115,20286,▁біль,4.402854753886709e-09
19116,10637155,▁Herbert,2.3086783229606514e-06
19117,504239,▁auteurs,1.0943956808858722e-07
19118,252030,▁darauf,5.4700359046735055e-08
19119,224785703,▁mental,4.8787281921488506e-05
19120,16705932,▁rang,3.625840092887119e-06
19121,30796,▁són,6.683935472774085e-09
19122,24923148,▁Soph,5.409297084374545e-06
19123,4898133,")"",",1.063086274485821e-06
19124,4495941,Descriptor,9.75794893278328e-07
19125,3332788,prepare,7.23345237577471e-07
19126,39309,▁Landkreis,8.531589151164974e-09
19127,24913155,HC,5.4071282128594315e-06
19128,22186912,cross,4.8154269433730686e-06
19129,154427,лиза,3.351669383212377e-08
19130,16379531,▁Login,3.5549983205060002e-06
19131,5203821,onen,1.1294325164263773e-06
19132,19938727,Feature,4.327482941851488e-06
19133,61537683,▁museum,1.3356082033901375e-05
19134,1256460,vek,2.7270092103265773e-07
19135,27052109,▁Nelson,5.871364818757341e-06
19136,17317521,▁rejo,3.7585788060920296e-06
19137,9132,▁команди,1.982000868209279e-09
19138,54043161,▁summar,1.1729477882476328e-05
19139,294942,▁следу,6.401393999905618e-08
19140,445097,ämp,9.660344288626208e-08
19141,28618237,▁Gas,6.211275797264444e-06
19142,66292,вом,1.4387954616220926e-08
19143,4122566,VALUE,8.947579272065323e-07
19144,65480511,inge,1.4211829791150593e-05
19145,11237401,period,2.438955161893979e-06
19146,731321,lassen,1.5872523619575974e-07
19147,120094,ával,2.606509113739872e-08
19148,46452754,▁altogether,1.0082062938974161e-05
19149,8307908,umph,1.8031406996279907e-06
19150,4324651,istro,9.386182694592779e-07
19151,191748,ąż,4.1616809294502056e-08
19152,111337503,▁Keep,2.4164589094421065e-05
19153,12742578,▁Marco,2.765637391505087e-06
19154,311966,▁étant,6.770881327768023e-08
19155,10583046,▁Dre,2.296934555442262e-06
19156,2939015,geometry,6.378811083749555e-07
19157,15213474,▁Kas,3.3019183833201145e-06
19158,4592835,messages,9.96824677786023e-07
19159,13820493,Cook,2.9995870702015175e-06
19160,35942837,▁Side,7.801000234330332e-06
19161,64629,▁коми,1.4027018628065864e-08
19162,373733,стри,8.111466606203004e-08
19163,147005083,▁excess,3.1905847803019825e-05
19164,35581,▁Biografia,7.722467465150497e-09
19165,3608854,XXXX,7.832623479238423e-07
19166,4050183,▁Nie,8.790479875609353e-07
19167,3582093,vendor,7.774541651342948e-07
19168,1377495,xsd,2.9897024594326984e-07
19169,17257630,Mill,3.7455801186196337e-06
19170,14330818,processing,3.1103475381240865e-06
19171,24093143,▁Missouri,5.22915356371992e-06
19172,751475,▁permett,1.6309944179123606e-07
19173,991612,▁apar,2.152185550730113e-07
19174,116093589,▁crowd,2.519684561887113e-05
19175,3744800,fert,8.127679425394335e-07
19176,15442111,▁Dou,3.3515415471949248e-06
19177,646287,rí,1.4026953516342204e-07
19178,32539492,▁CC,7.0623413704652736e-06
19179,124489909,▁payment,2.701917517753987e-05
19180,70990883,▁Hollywood,1.5407795854242588e-05
19181,25152356,▁Virtual,5.459044177563388e-06
19182,70718235,▁spoken,1.5348620583467782e-05
19183,12558884,▁tram,2.725768614951776e-06
19184,45991952,▁Community,9.982050897354301e-06
19185,36715280,▁administrative,7.96865055152724e-06
19186,43757,▁воло,9.49697897396336e-09
19187,155486,gior,3.374653821664344e-08
19188,60395376,visor,1.3108156774838571e-05
19189,66967,▁Украи,1.4534455994455843e-08
19190,33290315,stage,7.225299302777089e-06
19191,10636594,▁Format,2.3085565640374073e-06
19192,72461769,▁convenient,1.5727035596800285e-05
19193,805499,На,1.7482476098792222e-07
19194,26623086,▁median,5.77825006202478e-06
19195,101389,▁вра,2.2005375167200017e-08
19196,458,▁Према,9.94038981208771e-11
19197,3549874,enig,7.704613830522936e-07
19198,13563481,▁Opera,2.943805422463869e-06
19199,1663690,rés,3.610857451194804e-07
19200,4213434,▁fmt,9.144798342249775e-07
19201,106912305,▁efficiency,2.3204148196698992e-05
19202,12989624,male,2.8192560277827513e-06
19203,22721606,Master,4.931476436608536e-06
19204,11810133,Series,2.5632603876113724e-06
19205,1336318,▁syd,2.900332277927822e-07
19206,6506394,generic,1.412141760502808e-06
19207,5095442,interval,1.1059100380979001e-06
19208,1203985,▁efect,2.6131179536913585e-07
19209,8665,▁inwoners,1.8806436183786026e-09
19210,16550,лимпи,3.591996755241301e-09
19211,79351962,irement,1.7222476738732993e-05
19212,6028139,Err,1.308341735839489e-06
19213,900914,öh,1.9553354469797351e-07
19214,93514143,▁lying,2.029622345771426e-05
19215,16480226,▁Settings,3.576853070552467e-06
19216,3199301,!=,6.943733420568127e-07
19217,40005194,ematic,8.682690455637388e-06
19218,4405410,argv,9.56146128429461e-07
19219,27551430,▁Basic,5.979736988656063e-06
19220,80468230,▁consideration,1.746475051722119e-05
19221,4335293,▁habe,9.409279993365756e-07
19222,3098748,-%,6.725494115595451e-07
19223,64521207,▁mountains,1.4003623334637603e-05
19224,77911717,▁peak,1.6909887290590848e-05
19225,67572297,▁fallen,1.4665829097776525e-05
19226,38342557,eded,8.321833252667954e-06
19227,11308845,logic,2.4544613018445203e-06
19228,31574759,▁matched,6.852956608793116e-06
19229,33561437,▁typing,7.2841433719175435e-06
19230,3478278,")},",7.549222531617645e-07
19231,51187419,▁fancy,1.1109670269315826e-05
19232,26903197,▁elegant,5.839045095445167e-06
19233,15738918,ال,3.415960265076067e-06
19234,122538,▁участ,2.6595534646148555e-08
19235,61860983,▁Sarah,1.342625076809893e-05
19236,3101027,▁Verd,6.73044043620282e-07
19237,145705,▁tego,3.1623678986249776e-08
19238,10217721,rules,2.2176447539553415e-06
19239,35069115,▁mounted,7.611368416264897e-06
19240,7991,▁ім,1.734359279222552e-09
19241,69205,еру,1.502018945295917e-08
19242,605286,stoff,1.3137071589081488e-07
19243,608172,fahren,1.3199709067242372e-07
19244,14739272,distance,3.1989980180434418e-06
19245,52058144,▁License,1.1298651621261897e-05
19246,2362613,▁LEFT,5.127793492381219e-07
19247,4552448,▁wp,9.8805912050784e-07
19248,3434481,/{,7.454165926246465e-07
19249,8128151,▁amazon,1.7641264059281774e-06
19250,11110497,>&,2.411412034629499e-06
19251,26399,▁első,5.7296146429978916e-09
19252,11528156,quarters,2.502060359269821e-06
19253,187500454,▁shock,4.069492582321878e-05
19254,16426121,nick,3.5651101711903924e-06
19255,262370,▁Archite,5.6944543122215116e-08
19256,37006962,▁Square,8.031956944129193e-06
19257,239145904,▁rates,5.190400671886693e-05
19258,1734491,iore,3.7645232894231054e-07
19259,30962131,▁Nat,6.719992391985263e-06
19260,328941,▁Charlot,7.139305164143981e-08
19261,291865,reichen,6.334611075338383e-08
19262,62935353,▁variation,1.3659431043260778e-05
19263,176658263,osis,3.834174667568365e-05
19264,132988345,life,2.8863667898786145e-05
19265,4839811,slide,1.0504281213281666e-06
19266,22039939,abi,4.783528058834816e-06
19267,23320959,uki,5.061559459644436e-06
19268,601873,mysq,1.3062996151464337e-07
19269,29764965,▁primitive,6.460160586094918e-06
19270,78705,▁universitaire,1.7082060702191335e-08
19271,239589,LENG,5.200017586655638e-08
19272,32407,ależ,7.033585428828087e-09
19273,39659742,ebook,8.607713871764782e-06
19274,15264335,syn,3.312957207910346e-06
19275,418248,▁Gegen,9.077616065777424e-08
19276,1065829,▁Kü,2.313265443892496e-07
19277,16028,▁але,3.478702356072965e-09
19278,9286006,▁Lub,2.0154261885891994e-06
19279,2651988,concurrent,5.75585032685128e-07
19280,196379,izzato,4.262191726873302e-08
19281,36596202,▁stub,7.94280597209397e-06
19282,17443796,▁ie,3.7859854157759025e-06
19283,5619148,▁'./,1.2195747059347824e-06
19284,19491898,cod,4.230503587280629e-06
19285,349122,▁internacional,7.577311729204553e-08
19286,3583052,▁Glas,7.776623056109277e-07
19287,6136517,▁mare,1.3318639971288871e-06
19288,23147791,▁Neb,5.023975236435274e-06
19289,26280506,▁GB,5.703896814386679e-06
19290,5690214,kwargs,1.234998805113512e-06
19291,608302,▁aument,1.3202530575267638e-07
19292,1251332,WID,2.715879446362301e-07
19293,50226,▁род,1.0901004775151032e-08
19294,383510,punkt,8.323665713610823e-08
19295,11483986,▁Grad,2.4924737431562856e-06
19296,16628757,SN,3.6090901019755934e-06
19297,10794581,AMP,2.342845916990296e-06
19298,15687702,▁Born,3.404844391612838e-06
19299,534318,▁Guerre,1.1596788654181399e-07
19300,157308,готов,3.4141983418338283e-08
19301,624912,▁medio,1.3563032485264966e-07
19302,126847322,Med,2.7530825923567886e-05
19303,22000033,supp,4.774866897353568e-06
19304,9392999,actual,2.0386478507543675e-06
19305,1390343,dropdown,3.017587640285472e-07
19306,438477,▁oktober,9.516664418416556e-08
19307,133474,▁ř,2.8969074012633076e-08
19308,35019222,▁circular,7.600539685503008e-06
19309,399142093,▁skin,8.662943220158439e-05
19310,135736650,▁emphas,2.9460157484430464e-05
19311,59094,▁голов,1.2825707326539544e-08
19312,497343,▁pue,1.0794286660072353e-07
19313,2538163,▁informations,5.508805595331436e-07
19314,4213792,▁Wolfgang,9.145575342152116e-07
19315,58156358,▁useless,1.262220237055296e-05
19316,180465,ит,3.916795736765084e-08
19317,16125249,▁Joan,3.499809189453658e-06
19318,88283,▁бор,1.916086099957509e-08
19319,21975166,▁Glad,4.7694697865793935e-06
19320,99087392,▁Know,2.1505836286968147e-05
19321,43341,ként,9.406690717154877e-09
19322,34220689,speed,7.427226818738471e-06
19323,49975788,▁Kevin,1.0846698993149677e-05
19324,410492,unft,8.909280556208533e-08
19325,628999,▁arqu,1.3651736356797723e-07
19326,3758270,▁Casa,8.156914589317658e-07
19327,1917985,(...,4.1627769767984815e-07
19328,91682919,▁rapidly,1.9898776287555953e-05
19329,434172,▁proble,9.423229094964509e-08
19330,18530,▁Википеди,4.021734131397058e-09
19331,197525,žen,4.287064405311408e-08
19332,171267,▁Neben,3.717163192023637e-08
19333,4799764,▁Meter,1.041736357336798e-06
19334,17319072,Children,3.7589154337033517e-06
19335,17889407,cem,3.882700416748702e-06
19336,3197212,igos,6.939199474210605e-07
19337,3226316,aju,7.002366527723924e-07
19338,4765072,▁Retrie,1.0342068376127598e-06
19339,58439532,▁Hell,1.2683662194671915e-05
19340,78688890,▁gig,1.7078564202630797e-05
19341,91631912,▁controvers,1.9887705775260206e-05
19342,27251787,▁zoom,5.914702747947255e-06
19343,10688415,▁cens,2.3198037461433506e-06
19344,151964,▁alcuni,3.298212658087547e-08
19345,5857242,▁Header,1.2712504083784333e-06
19346,7481419,Meta,1.6237602883746598e-06
19347,6791685,Required,1.474061056351723e-06
19348,47861,▁институ,1.0387707353631656e-08
19349,122453,▁skup,2.6577086324444897e-08
19350,384654,▁ingles,8.348494984233157e-08
19351,45028,égl,9.772835643202738e-09
19352,890231,bij,1.932149162184422e-07
19353,90852,▁tér,1.9718434393183245e-08
19354,85683,▁compag,1.859655939452208e-08
19355,115128200,▁committed,2.4987318479563237e-05
19356,54947412,▁processed,1.192573568658048e-05
19357,8407945,Lower,1.8248526379605632e-06
19358,36751356,▁Foreign,7.97648045333643e-06
19359,4906628,▁seq,1.0649300214607924e-06
19360,9514979,sheets,2.065122277594509e-06
19361,34449472,▁Fem,7.4768816703187946e-06
19362,669904,hoz,1.453953470890132e-07
19363,54288144,inks,1.178264876713429e-05
19364,261644,▁kall,5.6786972750958005e-08
19365,6454968,variant,1.400980308833017e-06
19366,962892,▁libro,2.0898519272796417e-07
19367,19336560,▁clicks,4.196789170847658e-06
19368,369131,▁gobierno,8.011585222108621e-08
19369,4787655,iegel,1.039108231130803e-06
19370,135538,мого,2.9417042671413624e-08
19371,703698,geme,1.527299657202292e-07
19372,57599292,▁tower,1.250129727904509e-05
19373,14096731,▁parish,3.059541511269454e-06
19374,15844796,▁TCP,3.438939928668299e-06
19375,6918506,▁ls,1.501586169372657e-06
19376,2848668,▁nginx,6.182722787165998e-07
19377,1325236,NaN,2.8762800072078315e-07
19378,6815014,▁Dir,1.4791243610226007e-06
19379,53619,▁Begriffe,1.1637418369745215e-08
19380,5131688,arie,1.1137768365504967e-06
19381,21063,ímp,4.571494118166013e-09
19382,988221,icios,2.1448257555657486e-07
19383,132994107,▁sharing,2.8864918477958576e-05
19384,276934,▁cinéma,6.010550026682746e-08
19385,21534441,bec,4.673815238545936e-06
19386,14102870,RED,3.0608739141746157e-06
19387,14512581,▁Kra,3.149797212216106e-06
19388,141195528,abol,3.06449473371953e-05
19389,27529639,▁flux,5.975007490088482e-06
19390,210748236,▁expensive,4.5740603014189e-05
19391,230729,▁суще,5.00772096277988e-08
19392,1030466,▁`_,2.23651391443292e-07
19393,580971,ocz,1.2609341068817485e-07
19394,35129,лист,7.62436580150282e-09
19395,27670791,▁acquaint,6.005642990148653e-06
19396,74652266,▁wise,1.6202459047940212e-05
19397,705565,▁pouvoir,1.5313517768047303e-07
19398,454031,▁devant,9.854247001685578e-08
19399,48269528,▁momentum,1.0476373894442848e-05
19400,26904847,immer,5.839403209925297e-06
19401,1783528,▁Coupe,3.870952742526893e-07
19402,2422167,indexOf,5.2570489454094e-07
19403,18991133,▁doesnt,4.121818012952024e-06
19404,60220,▁зав,1.3070093329343272e-08
19405,97263839,▁license,2.1110054023583827e-05
19406,28996456,▁â,6.29336410063427e-06
19407,6535922,CSS,1.4185504904235792e-06
19408,89229372,▁rice,1.9366260706720183e-05
19409,14367740,Team,3.118361054993997e-06
19410,1489281,▁ano,3.2323217641344533e-07
19411,23073733,lit,5.007901756332576e-06
19412,18198696,▁merged,3.949828216412257e-06
19413,47186725,▁Cell,1.0241363328728917e-05
19414,68834,лл,1.4939667954699682e-08
19415,69381685,boy,1.5058537002608703e-05
19416,109404328,asts,2.3745014573133235e-05
19417,280088676,▁sell,6.079018823998985e-05
19418,211914,▁große,4.599361935892478e-08
19419,84073,▁virtuel,1.8247126477546943e-08
19420,4152279,Cancel,9.012068093568939e-07
19421,1499973,▁sj,3.2555275824468643e-07
19422,17134014,gment,3.7187506158464667e-06
19423,64622704,.<,1.4025652150025321e-05
19424,174547,чай,3.7883520098918635e-08
19425,168548,ië,3.658150266479824e-08
19426,24998926,akh,5.425743871692894e-06
19427,37964528,izers,8.239786186723113e-06
19428,14831326,prit,3.2189773334094225e-06
19429,30727910,▁Tib,6.669157281894062e-06
19430,36511959,▁elaborate,7.924521948973016e-06
19431,380606,▁fé,8.260637565107979e-08
19432,105198,▁меди,2.2832077018602683e-08
19433,1913640,LENGTH,4.1533466288217303e-07
19434,107556072,▁primarily,2.3343870793383673e-05
19435,70392977,▁scores,1.5278026886753808e-05
19436,96758384,▁carrying,2.1000350535975337e-05
19437,52888404,▁lake,1.1478850486881634e-05
19438,7693869,compose,1.669870240679857e-06
19439,4825556,▁Township,1.047334229258924e-06
19440,47476080,unge,1.0304164671394347e-05
19441,9129,▁alberga,1.981349750972679e-09
19442,260449,anych,5.6527611051712486e-08
19443,237714,quelle,5.159322759368161e-08
19444,30901918,▁Ark,6.706923817929472e-06
19445,1068235,▁pris,2.318487404130025e-07
19446,383710,▁voll,8.328006495188155e-08
19447,128649,шли,2.7921860457102004e-08
19448,3802205,Validation,8.252270708617674e-07
19449,738926,▁ceux,1.603758183905398e-07
19450,6890110,▁populate,1.4954231276891626e-06
19451,10241919,"""",2.222896665585754e-06
19452,1324947,▁femmes,2.8756527642699073e-07
19453,13256598,ANG,2.877199818824068e-06
19454,86430727,▁Despite,1.8758845373845723e-05
19455,159615,вые,3.46426925732834e-08
19456,1922385,iske,4.1723266962686095e-07
19457,626896,zug,1.360609303851209e-07
19458,95102,нача,2.0640850478366057e-08
19459,186289,▁hatten,4.0431992962969594e-08
19460,2963630,INSERT,6.432235253012555e-07
19461,3576633,Employee,7.762691317636834e-07
19462,135012452,▁moments,2.9302978217593467e-05
19463,193848,▁última,4.2072591360121796e-08
19464,27780804,▁holder,6.029520110331998e-06
19465,16411499,blank,3.561936625779206e-06
19466,6354029,Collections,1.379072601251307e-06
19467,82680554,athers,1.794491128033554e-05
19468,104236645,▁grade,2.2623425414938936e-05
19469,54515620,▁affairs,1.1832019948638537e-05
19470,2501507,.$$,5.429247750582116e-07
19471,15681904,▁delta,3.4035859990335697e-06
19472,356107,▁Jugend,7.728913525792833e-08
19473,2421513,▁español,5.255629509833613e-07
19474,16259062,▁OUT,3.5288518397140264e-06
19475,50106476,▁mathematical,1.0875063396288588e-05
19476,2250163,▁mongo,4.883733048195789e-07
19477,38562,▁Фе,8.369460959251665e-09
19478,104977707,uling,2.2784264828801935e-05
19479,147017020,▁revolution,3.1908438598504256e-05
19480,50778520,▁coin,1.1020923207006375e-05
19481,5350162,▁subclass,1.1611942322667862e-06
19482,1017143,"""=>",2.2075977979555303e-07
19483,184104,äche,3.9957762575646195e-08
19484,2577016,▁pyg,5.593131788643454e-07
19485,231848,щая,5.032007635705046e-08
19486,23218586,illery,5.039340518023631e-06
19487,158514,▁comenz,3.440373254745133e-08
19488,27948313,depth,6.065876109393854e-06
19489,468307,▁cél,1.0164091990675457e-07
19490,4850408,▁resize,1.0527280844469152e-06
19491,34670031,▁Same,7.524751592514521e-06
19492,62825239,▁strik,1.3635532002130468e-05
19493,2602009,▁tir,5.64737636562457e-07
19494,11668063,▁scarc,2.5324256456768025e-06
19495,88898512,▁Member,1.9294451157086396e-05
19496,8092041,subscribe,1.7562891247903065e-06
19497,93417,óż,2.027513963047593e-08
19498,82959,útbol,1.8005344943689613e-08
19499,32438490,except,7.0404199894215945e-06
19500,204939325,▁driving,4.447984232153127e-05
19501,6620983,kie,1.4370120515110463e-06
19502,76464,zony,1.659567612645141e-08
19503,1117300,èmes,2.424977628175895e-07
19504,51032960,David,1.1076146630233179e-05
19505,2930360,issant,6.360026351473655e-07
19506,268289,▁ты,5.822919743002619e-08
19507,622035,▁élect,1.3500590342275063e-07
19508,7984025,▁rename,1.732845431647458e-06
19509,20370088,▁Running,4.421105135950439e-06
19510,25859839,▁interfaces,5.612595636197127e-06
19511,8756658,////////////////,1.9005369862693524e-06
19512,31546675,▁Walker,6.846861283302228e-06
19513,591264,▁société,1.283273939269482e-07
19514,126352769,▁asks,2.74234885959972e-05
19515,72382823,brid,1.5709901229680085e-05
19516,797541,▁jewe,1.7309756399830227e-07
19517,166545,▁seines,3.614677338982855e-08
19518,103841056,▁agents,2.2537567142769198e-05
19519,23048662,▁MY,5.0024603695863125e-06
19520,27793813,▁Lawrence,6.032343571708972e-06
19521,35177743,dess,7.634944937324012e-06
19522,1026163,iesen,2.2271747228692925e-07
19523,4401,▁людях,9.551889860916596e-10
19524,299043,прави,6.490401726148788e-08
19525,81405647,▁ancest,1.766820663941503e-05
19526,344561,▁welche,7.478320205333522e-08
19527,1240860,raum,2.693151114023396e-07
19528,23156298,▁orb,5.025821587879192e-06
19529,9748423,scal,2.1157887483214303e-06
19530,52992313,▁Lear,1.1501402800527578e-05
19531,201636721,▁wear,4.3763048191510306e-05
19532,60632666,▁slave,1.3159657977862813e-05
19533,12370834,▁renamed,2.6849544161709223e-06
19534,192911,čen,4.186922574322384e-08
19535,113297,maste,2.4589876518342822e-08
19536,21626922,angles,4.6938872295985925e-06
19537,609626,▁América,1.3231266549309568e-07
19538,15236216,▁ti,3.3068542860516974e-06
19539,1414,▁demsel,3.0689325751729303e-10
19540,68308636,▁beneath,1.4825643436070037e-05
19541,10190687,binary,2.2117773194972635e-06
19542,97301,▁edición,2.1118119412793585e-08
19543,2048897,▁kilomet,4.4469071757242513e-07
19544,39273534,uits,8.523891643193893e-06
19545,332964,▁cuatro,7.226619985571992e-08
19546,52470787,▁entrance,1.1388211277882625e-05
19547,671686,ondissement,1.457821107275534e-07
19548,161909882,▁bag,3.514077164867081e-05
19549,21971252,▁Armen,4.76862029562471e-06
19550,2655495,ijo,5.763461887347129e-07
19551,319309,▁Lors,6.930253123379725e-08
19552,14804,▁demselben,3.2130465235403156e-09
19553,1128723,êm,2.44977000215482e-07
19554,21450275,▁discrete,4.655547927434054e-06
19555,59502331,▁prominent,1.2914331110652199e-05
19556,48590529,▁Jay,1.0546043655798088e-05
19557,6138949,decor,1.3323918361686906e-06
19558,23634805,DL,5.129676306390385e-06
19559,168751,▁dí,3.662556159780814e-08
19560,7711206,Struct,1.6736330471901664e-06
19561,16669645,▁Production,3.6179643958322887e-06
19562,121066494,they,2.627616033936196e-05
19563,22476146,arius,4.878202024309955e-06
19564,295294,schnitt,6.40903377548172e-08
19565,26842929,▁Cou,5.825964584240037e-06
19566,22546069,▁lex,4.89337804782154e-06
19567,9061588,youtube,1.9667187125881274e-06
19568,324150,▁работа,7.035321741459019e-08
19569,18842427,station,4.089542999690096e-06
19570,4473302,sep,9.708813455718684e-07
19571,115335167,▁mirror,2.5032238406599008e-05
19572,92353703,▁hits,2.0044362629034368e-05
19573,36140625,▁Beck,7.843927959661187e-06
19574,82911865,atically,1.7995114806707238e-05
19575,17837481,▁Laz,3.871430445539478e-06
19576,57439014,▁winner,1.2466510689562518e-05
19577,3517560,DEX,7.634479822578e-07
19578,12634102,▁INT,2.7420938603859596e-06
19579,3787263,}^{-,8.219840729453436e-07
19580,161846,▁wegen,3.512690675823466e-08
19581,15119706,mad,3.2815670629729565e-06
19582,3118896,Angle,6.769223149205482e-07
19583,83552641,zing,1.8134188239507026e-05
19584,2467986,▁Bayern,5.356494080955261e-07
19585,12871593,sal,2.793638688265054e-06
19586,807923,äger,1.7535086371509473e-07
19587,125840802,▁busy,2.7312371749907132e-05
19588,76779,▁stör,1.6664043436294373e-08
19589,46824636,▁folk,1.016277586570121e-05
19590,1872341,▁prix,4.063711659640636e-07
19591,20360805,▁allocated,4.419090362181321e-06
19592,9285431,▁pt,2.0153013911188515e-06
19593,1476023,affen,3.2035467230583267e-07
19594,8901601,cluster,1.931995281477506e-06
19595,44987713,▁complement,9.76409178983244e-06
19596,121343,árs,2.6336172946903032e-08
19597,958737,▁Amerika,2.0808339535527368e-07
19598,11648,рій,2.528071190637503e-09
19599,32280405,▁valley,7.006109366638977e-06
19600,76182707,▁rooms,1.6534624552839805e-05
19601,1981603,▁moi,4.3008528979917995e-07
19602,9694825,"."",",2.104155887772341e-06
19603,688691,;;;;,1.4947286026367897e-07
19604,65333931,▁lowest,1.4180016202970336e-05
19605,2681794,nog,5.820540994698241e-07
19606,41059,▁landet,8.911407539181425e-09
19607,38015006,▁programme,8.250741885346139e-06
19608,6784615,chio,1.4725265900641365e-06
19609,65338,▁Während,1.4180899334982243e-08
19610,1453519,ández,3.1547042487502e-07
19611,258015,▁долж,5.5999337933751316e-08
19612,386834,▁ouv,8.395809503426063e-08
19613,56901,omány,1.2349740626585212e-08
19614,3785,▁Википедии,8.214929135098685e-10
19615,899187,▁só,1.9515871820877098e-07
19616,321982,▁elektr,6.988267669160753e-08
19617,4733673,Desc,1.0273920275754294e-06
19618,18644519,▁Beaut,4.046589229669775e-06
19619,65787,нар,1.4278349881393321e-08
19620,589451,▁може,1.2793390207696316e-07
19621,5469642,Pierre,1.1871260614097607e-06
19622,2443443,esota,5.303226179829046e-07
19623,34427884,▁operated,7.472196230684224e-06
19624,2926756,▁forte,6.352204263071305e-07
19625,93215,рис,2.0231297736544887e-08
19626,100377747,▁opposition,2.178589374757899e-05
19627,25736700,alia,5.58586966106458e-06
19628,16678839,▁Syl,3.6199598531233877e-06
19629,3649512,getName,7.920867227923983e-07
19630,172026,вели,3.7336364581096076e-08
19631,839879,fik,1.82286564519354e-07
19632,89859495,▁comprom,1.9503022022212805e-05
19633,560823,▁TextView,1.2172050732717174e-07
19634,11507263,Spring,2.4975257617950624e-06
19635,6135688,metadata,1.331684071732507e-06
19636,27685091,engu,6.008746648976444e-06
